terror,longitude,latitude
terror,44.512959,2.716608
terror,44.512959,2.716608
terror,10.066789,50.963539
terror,34.466408,31.502243
terror,80.808911,18.803305
terror,120.973392,15.486505
terror,-0.040354,16.268135
terror,65.811708,36.464822
terror,69.219084,34.845885
terror,65.737175,31.628871
terror,70.051889,33.510297
terror,70.380204,37.528069
terror,44.425128,33.326043
terror,44.37214,33.666609
terror,71.468438,34.804212
terror,65.550511,27.102765
terror,44.635831,33.750513
terror,44.423112,33.325812
terror,43.133164,36.341076
terror,43.495831,34.928632
terror,43.491904,34.930162
terror,44.380392,35.465576
terror,44.363851,33.368141
terror,65.982176,27.656817
terror,37.773463,48.097389
terror,39.627456,48.599884
terror,38.031091,48.417999
terror,126.161615,7.15857
terror,-3.826936,13.386128
terror,-3.826936,13.386128
terror,43.133164,36.341076
terror,44.509795,33.323438
terror,71.323161,34.601527
terror,33.266627,-19.099938
terror,90.439937,25.317811
terror,42.971746,14.790478
terror,71.508834,30.174344
terror,61.895848,30.305433
terror,70.491069,32.461137
terror,14.01139,11.162503
terror,14.01449,11.161537
terror,45.165794,34.273675
terror,45.165794,34.273675
terror,44.373226,33.664802
terror,62.626602,25.710597
terror,42.454371,37.524148
terror,41.012807,38.141225
terror,44.456129,33.389601
terror,44.773299,33.927271
terror,44.394335,33.25531
terror,13.215339,32.806769
terror,38.027719,48.309005
terror,45.347978,3.202662
terror,124.961687,7.984456
terror,69.669405,32.40894
terror,43.783166,33.346763
terror,43.483088,34.922718
terror,44.422993,33.325202
terror,14.037516,11.175149
terror,86.701389,26.617262
terror,45.600711,18.351466
terror,72.282371,34.79243
terror,-6.693102,54.447125
terror,36.315115,33.513661
terror,85.556331,26.862783
terror,85.635779,26.885702
terror,34.114443,31.212099
terror,29.791779,8.923804
terror,-0.303742,51.461311
terror,70.37773,32.214296
terror,-95.323685,32.137933
terror,68.417397,33.545059
terror,70.917709,34.242545
terror,101.281188,6.541234
terror,101.721594,6.295644
terror,44.361488,33.312806
terror,44.421782,33.326262
terror,64.147852,26.730353
terror,64.09384,26.997628
terror,65.971114,27.645849
terror,62.9203,26.029836
terror,66.610446,27.811057
terror,67.746701,30.825109
terror,44.398416,33.342257
terror,44.352033,33.054977
terror,-71.771549,6.794367
terror,-71.429497,7.029345
terror,-71.558878,6.492122
terror,-73.238383,8.212994
terror,16.572204,31.200459
terror,13.384627,32.827087
terror,70.401909,33.173752
terror,67.197698,24.902885
terror,121.9835,6.416943
terror,121.001671,6.05235
terror,40.746153,36.503919
terror,45.010557,12.782632
terror,42.560818,16.889586
terror,8.899852,9.539536
terror,8.899672,9.542234
terror,8.899672,9.542234
terror,8.899672,9.542234
terror,8.899672,9.542234
terror,8.899672,9.542234
terror,8.899672,9.542234
terror,43.471711,3.312466
terror,44.512959,2.716608
terror,44.402933,33.316785
terror,43.531262,33.386534
terror,40.769609,39.062635
terror,41.720324,37.546026
terror,40.769609,39.062635
terror,40.780811,38.253757
terror,40.780772,38.253866
terror,40.780772,38.253866
terror,40.210983,37.924973
terror,44.282299,37.571716
terror,40.746267,36.507867
terror,120.973393,15.486505
terror,87.722301,26.560959
terror,87.667963,26.671816
terror,87.890391,26.640033
terror,34.1151,31.216163
terror,31.668186,9.527921
terror,-6.265274,53.377035
terror,90.154096,25.810848
terror,120.274027,-1.030164
terror,23.72936,37.983917
terror,69.818279,34.920065
terror,68.457719,33.373471
terror,45.324642,2.023246
terror,69.155123,29.033792
terror,44.364759,33.546475
terror,44.156921,33.460462
terror,44.506777,33.323366
terror,16.572204,31.200459
terror,16.572204,31.200459
terror,43.766879,35.32468
terror,66.995838,30.584225
terror,9.748886,8.183163
terror,124.413498,6.813381
terror,41.770442,38.944648
terror,41.254482,31.926022
terror,45.069995,33.687627
terror,65.960242,31.319446
terror,37.121839,36.184523
terror,40.746267,36.507867
terror,18.842361,-34.12021
terror,37.09972,36.178473
terror,37.096343,36.199571
terror,84.607454,24.497024
terror,88.371168,22.616989
terror,68.390119,32.729749
terror,87.904158,26.651904
terror,42.288008,2.339047
terror,70.78339,34.196199
terror,65.833987,35.778866
terror,65.893592,32.636459
terror,65.751154,36.66419
terror,48.330573,41.895387
terror,120.803539,0.581565
terror,20.216403,30.749268
terror,21.688703,65.825119
terror,71.435477,33.97546
terror,45.203923,4.735914
terror,101.484832,6.862661
terror,122.13411,6.65877
terror,33.799313,31.130253
terror,33.799313,31.130253
terror,34.240191,31.280267
terror,34.11781,31.213045
terror,62.220733,34.19899
terror,44.583204,33.099933
terror,68.957643,34.591139
terror,44.564216,33.244024
terror,44.518689,33.398431
terror,43.783643,33.318736
terror,69.159609,29.035158
terror,38.274101,48.46533
terror,69.579749,32.300656
terror,68.887283,33.453551
terror,45.032651,12.775331
terror,12.755573,11.157449
terror,9.140175,9.487417
terror,14.643056,11.917778
terror,42.5455,-0.357743
terror,66.687686,32.937715
terror,41.213785,37.070296
terror,43.744984,37.445932
terror,42.547608,37.932647
terror,44.402933,33.316785
terror,16.572204,31.200459
terror,66.674957,36.677784
terror,28.970175,41.038192
terror,72.050056,35.169347
terror,35.246487,31.796986
terror,125.119808,7.106529
terror,35.250105,32.118708
terror,61.711523,35.140411
terror,85.915097,20.539358
terror,43.375724,38.500718
terror,90.554246,25.326549
terror,43.375591,38.500718
terror,24.904221,15.766197
terror,44.409909,33.328275
terror,44.420093,33.325622
terror,44.388725,33.230729
terror,44.583139,33.100298
terror,44.352032,33.054977
terror,43.351667,36.449444
terror,101.732106,6.254823
terror,101.723701,6.295698
terror,101.723701,6.295698
terror,101.719905,6.294826
terror,101.723701,6.295698
terror,62.129949,32.362353
terror,62.129949,32.362353
terror,65.870557,31.516548
terror,14.038411,11.111769
terror,42.545126,-0.35716
terror,45.472778,14.158611
terror,44.162534,13.972093
terror,70.559314,37.102846
terror,44.391023,33.354802
terror,44.422993,33.325202
terror,42.29493,38.490844
terror,120.412716,15.800767
terror,71.464607,34.571884
terror,35.240677,31.774427
terror,67.022519,24.92394
terror,23.729364,37.983575
terror,13.405686,52.518071
terror,80.193719,18.894734
terror,65.064875,32.284569
terror,64.924174,35.939516
terror,-2.623525,51.488636
terror,71.573933,33.957536
terror,13.191338,32.887209
terror,122.0759,6.906525
terror,63.338033,26.633589
terror,13.186767,32.887065
terror,24.663826,14.202516
terror,65.53099,31.966073
terror,65.054543,31.622276
terror,66.685427,32.342871
terror,69.408388,34.324145
terror,70.749937,34.957191
terror,44.391467,33.254255
terror,44.390525,33.256343
terror,126.167054,9.234649
terror,126.165522,9.234873
terror,71.131616,37.06663
terror,34.595581,31.522694
terror,34.574252,31.668789
terror,44.6959,2.6659
terror,70.916577,32.881947
terror,72.510598,34.666544
terror,74.353096,34.407515
terror,67.027832,24.902932
terror,67.066634,24.97306
terror,67.03346,24.933479
terror,49.127197,14.540433
terror,42.9419,16.59688
terror,42.404034,34.121764
terror,44.425128,33.326043
terror,,
terror,12.630225,11.829881
terror,36.705722,35.982781
terror,36.678056,35.990553
terror,71.369309,34.003494
terror,71.385406,34.001506
terror,32.35614,7.182309
terror,82.100681,21.035972
terror,35.308029,32.173869
terror,75.14918,33.731428
terror,81.532828,42.000923
terror,63.031124,25.99749
terror,68.452609,33.318492
terror,125.744367,8.481584
terror,125.009946,7.638382
terror,43.503203,35.007987
terror,44.298268,33.309799
terror,44.506777,33.323366
terror,44.067822,33.294636
terror,20.068982,32.115623
terror,42.015939,3.216605
terror,41.723458,2.216736
terror,44.6959,2.6659
terror,121.020864,5.94255
terror,93.940819,24.791839
terror,69.023003,34.000668
terror,81.072956,20.200434
terror,43.683498,33.396463
terror,44.716387,33.373963
terror,71.4313,34.858641
terror,82.572765,27.876714
terror,,
terror,71.265302,34.025415
terror,14.238905,52.595944
terror,71.547345,34.182804
terror,71.555369,34.218013
terror,71.569708,34.284806
terror,70.703451,33.486854
terror,82.026353,18.437287
terror,-2.970918,13.751163
terror,44.010392,13.574698
terror,44.010392,13.574698
terror,44.010392,13.574698
terror,65.790897,36.487302
terror,68.450117,33.317496
terror,68.675024,33.480459
terror,37.13426,36.202105
terror,-56.561647,-24.194867
terror,44.207803,15.353053
terror,31.207991,30.062141
terror,33.803276,31.132093
terror,31.190343,30.059068
terror,14.136887,11.047682
terror,24.860637,13.517539
terror,41.228265,34.430272
terror,44.583323,33.101454
terror,44.358702,33.225904
terror,65.765101,31.129304
terror,65.716298,32.395693
terror,44.341673,33.945268
terror,44.382303,35.466669
terror,125.105121,7.595785
terror,43.528785,33.384739
terror,20.128821,32.096357
terror,20.083333,32.116667
terror,20.122511,32.075044
terror,68.021336,36.265456
terror,44.284264,37.572424
terror,69.098707,33.499989
terror,71.152396,34.874166
terror,68.753606,36.17574
terror,13.151388,11.831976
terror,13.151388,11.831976
terror,13.615985,12.672892
terror,13.151388,11.831976
terror,42.9419,16.59688
terror,45.600711,18.351466
terror,62.28124,34.227745
terror,81.259335,19.502879
terror,36.313667,33.551056
terror,44.656072,33.812786
terror,69.018998,34.00038
terror,63.010958,34.282591
terror,37.167394,36.21966
terror,13.650988,51.000765
terror,9.512862,49.758653
terror,12.34611,53.923732
terror,37.13426,36.202105
terror,81.030301,21.097999
terror,67.040026,24.902261
terror,85.295423,27.73084
terror,84.291734,27.98749
terror,,
terror,29.844098,1.440046
terror,24.389221,1.378765
terror,29.843923,1.440609
terror,29.843911,1.439148
terror,35.099399,31.532689
terror,45.336655,2.041092
terror,44.216883,33.505549
terror,68.573075,33.417794
terror,44.255297,33.079024
terror,44.376885,33.66537
terror,44.017248,38.056042
terror,42.471501,37.248723
terror,39.221167,39.236597
terror,20.187911,32.094771
terror,44.506622,33.314006
terror,121.059917,6.068085
terror,125.699677,7.184413
terror,101.252342,6.852771
terror,40.08063,36.841593
terror,123.283313,12.225849
terror,81.24232,19.724344
terror,80.973849,18.703427
terror,44.240651,33.260971
terror,44.240651,33.260971
terror,44.429946,33.414906
terror,44.357324,32.984766
terror,44.27419,33.365924
terror,44.422571,33.327257
terror,43.277591,33.443812
terror,65.86631,36.358403
terror,46.105346,15.648298
terror,40.08063,36.841593
terror,87.325217,22.48604
terror,101.825314,6.425461
terror,41.007926,0.412527
terror,81.141644,28.639304
terror,65.931014,36.212506
terror,,
terror,36.436436,30.388814
terror,68.350297,25.390322
terror,,
terror,23.465856,12.884609
terror,4.637287,6.57562
terror,35.099826,31.532569
terror,101.38926,6.828819
terror,101.38926,6.828819
terror,45.200936,4.742941
terror,45.200936,4.742941
terror,66.451436,36.743125
terror,66.815963,36.989115
terror,43.718279,38.367942
terror,44.30049,33.318012
terror,44.390525,33.256343
terror,16.656904,31.055868
terror,44.635763,33.749058
terror,42.522786,33.87693
terror,43.461612,34.928401
terror,44.422257,33.325623
terror,69.263318,34.941297
terror,70.33105,36.460389
terror,101.388409,6.494913
terror,69.207486,34.555349
terror,14.038444,11.111257
terror,14.125651,11.236943
terror,41.855116,3.935639
terror,6.656488,10.326373
terror,126.010585,6.89638
terror,44.34203,33.230821
terror,68.774724,28.239706
terror,121.059917,6.068085
terror,121.100362,6.067119
terror,78.924939,15.377366
terror,-2.926965,53.398844
terror,20.22831,30.753602
terror,24.899728,13.500013
terror,45.069995,33.687627
terror,44.716387,33.373963
terror,44.522576,33.236736
terror,44.299758,33.299632
terror,16.655658,31.053153
terror,43.492572,34.934778
terror,71.555369,34.218013
terror,44.458169,33.259547
terror,43.961858,33.436008
terror,13.626244,10.89171
terror,13.539913,10.869717
terror,68.822226,32.889975
terror,68.812742,32.970488
terror,41.012807,38.141225
terror,41.942155,37.927563
terror,40.601416,39.002406
terror,70.530431,34.1057
terror,70.274084,34.398515
terror,71.561773,34.221767
terror,85.326526,22.864585
terror,43.29321,35.798082
terror,43.29321,35.798082
terror,43.293443,35.799639
terror,43.293443,35.799639
terror,88.261328,22.59494
terror,126.067595,8.636616
terror,120.352198,16.049006
terror,82.686667,18.141915
terror,,
terror,36.711026,32.49178
terror,31.806125,-1.332759
terror,31.806125,-1.332759
terror,31.806125,-1.332759
terror,91.812332,22.347537
terror,89.222286,23.277836
terror,-56.558551,-24.193926
terror,-56.558551,-24.193926
terror,44.191007,15.369445
terror,44.185074,15.367245
terror,44.010392,13.574698
terror,43.015529,28.104333
terror,43.015529,28.104333
terror,67.652279,29.875453
terror,67.578252,28.399674
terror,44.421127,33.326772
terror,71.806589,34.383795
terror,29.362781,-1.340329
terror,43.531262,33.386534
terror,43.240118,35.492595
terror,12.604215,13.317167
terror,81.293296,18.259297
terror,44.582924,33.100188
terror,6.671771,5.394959
terror,6.655772,5.342033
terror,29.368588,-3.341116
terror,40.210983,37.924973
terror,42.456174,37.518231
terror,41.720824,27.51141
terror,90.554246,25.326549
terror,87.271972,26.453079
terror,28.675189,-1.305232
terror,61.482178,34.371984
terror,63.860113,33.141556
terror,12.72918,12.78773
terror,38.653474,48.01597
terror,26.823427,60.749445
terror,41.335796,3.153838
terror,43.676183,34.621576
terror,44.06541,33.292178
terror,43.237167,35.49463
terror,123.718241,12.48274
terror,13.627661,10.892436
terror,6.732539,7.80251
terror,43.149996,16.800006
terror,43.149996,16.800006
terror,39.267027,-15.125708
terror,88.363146,22.576894
terror,78.123128,20.396561
terror,42.545126,-0.35716
terror,13.191338,32.887209
terror,33.799313,31.130253
terror,69.283333,34.942737
terror,70.472943,34.419849
terror,65.947223,32.013014
terror,66.734784,31.693141
terror,62.139749,33.307049
terror,39.384866,39.087083
terror,43.138712,37.654147
terror,43.138712,37.654147
terror,38.808239,40.894096
terror,43.783166,33.346763
terror,44.37214,33.666609
terror,44.26099,33.09917
terror,43.906667,33.195556
terror,71.176389,34.103333
terror,14.09157,11.157893
terror,80.754994,18.781867
terror,-0.198295,51.396507
terror,18.558251,4.394731
terror,80.720277,18.850322
terror,36.709592,34.733862
terror,36.705722,35.982781
terror,36.678351,35.99017
terror,24.86513,13.287655
terror,24.864634,13.288883
terror,29.036125,1.360796
terror,80.946159,26.846709
terror,20.187911,32.094771
terror,13.186767,32.887065
terror,68.95694,34.591139
terror,68.519955,32.928757
terror,40.669994,37.850224
terror,41.228265,34.430272
terror,44.716387,33.373963
terror,70.667057,34.082172
terror,70.667057,34.082172
terror,70.667057,34.082172
terror,70.667376,34.082172
terror,70.667376,34.082161
terror,70.667376,34.082161
terror,70.667376,34.082161
terror,70.667376,34.082161
terror,70.667376,34.082161
terror,70.667376,34.082161
terror,64.848071,36.246773
terror,70.472943,34.419849
terror,30.720829,46.486467
terror,70.472943,34.419849
terror,26.431191,18.357098
terror,43.891302,33.375365
terror,13.420148,11.648931
terror,70.326832,33.706901
terror,66.638039,29.351731
terror,125.412635,7.104604
terror,121.147886,16.063522
terror,84.216234,24.127585
terror,62.260848,30.132474
terror,124.672939,6.435997
terror,101.57931,6.76485
terror,90.407499,23.792116
terror,64.618676,25.239311
terror,15.114839,32.320068
terror,44.328386,33.277992
terror,42.281276,38.501998
terror,43.719778,37.446694
terror,40.2377,37.911596
terror,35.330829,36.991419
terror,38.795515,37.167404
terror,44.435193,33.426008
terror,44.422088,33.32753
terror,43.516792,34.836279
terror,43.504638,34.937365
terror,42.471501,37.248723
terror,44.419775,33.319903
terror,68.868066,36.728591
terror,80.670323,19.132321
terror,43.963635,33.433795
terror,43.133164,36.341076
terror,73.508441,4.17485
terror,73.27495,26.988518
terror,18.546044,4.385098
terror,69.272486,41.367161
terror,125.646401,5.917619
terror,90.78604,25.820687
terror,31.251191,29.831555
terror,71.955295,34.86607
terror,69.156859,36.998709
terror,68.863499,36.599741
terror,34.655314,31.804381
terror,62.071685,26.106061
terror,65.204949,31.531478
terror,41.48877,38.194714
terror,44.31633,33.332731
terror,44.260541,33.53965
terror,44.352032,33.054977
terror,44.37214,33.666609
terror,44.418746,33.328074
terror,43.743567,34.481341
terror,43.416761,34.939652
terror,43.491145,34.931046
terror,68.868066,36.728591
terror,70.69604,34.060127
terror,70.573577,34.038281
terror,70.666297,34.081961
terror,70.666297,34.081961
terror,43.531262,33.386534
terror,70.62067,33.826857
terror,71.577927,34.010477
terror,69.62216,37.468479
terror,69.394293,36.365663
terror,69.502104,37.497573
terror,68.768896,36.331685
terror,74.896172,33.871108
terror,71.43265,33.956718
terror,71.794559,34.011387
terror,72.388086,34.825513
terror,90.495075,25.576157
terror,44.768614,1.717466
terror,29.616137,-3.267509
terror,63.458701,34.869541
terror,41.867469,3.037002
terror,71.904766,34.504056
terror,29.83416,0.865316
terror,11.776581,58.059087
terror,125.996697,7.845665
terror,126.156516,7.254915
terror,44.582632,33.09981
terror,44.432509,33.411806
terror,44.411678,33.335089
terror,44.318517,33.355478
terror,44.271697,33.258889
terror,32.616874,46.635419
terror,95.663547,27.632996
terror,43.330339,33.438016
terror,43.80132,33.353436
terror,43.783166,33.346763
terror,43.531262,33.386534
terror,10.400328,32.316039
terror,125.060841,6.224513
terror,13.382888,10.900176
terror,13.400599,10.835186
terror,78.103333,9.936029
terror,78.103333,9.936029
terror,121.045297,15.984035
terror,68.868066,36.728591
terror,102.059451,6.217761
terror,95.34547,27.49183
terror,68.991611,33.094624
terror,67.189449,32.191878
terror,70.695947,34.060374
terror,42.481012,39.02928
terror,42.244582,38.915229
terror,42.266014,39.105188
terror,42.266387,39.092532
terror,42.273406,38.955475
terror,42.088242,39.140058
terror,42.0969,39.240351
terror,-118.90688,34.184851
terror,20.187911,32.094771
terror,16.095998,61.829026
terror,29.619699,-3.94621
terror,67.198115,24.897323
terror,68.861085,34.393919
terror,124.419824,6.942258
terror,67.052417,24.903757
terror,121.968764,6.703161
terror,44.253186,33.078996
terror,44.421975,33.324432
terror,44.352035,33.054988
terror,44.422366,33.325262
terror,44.207696,35.388979
terror,41.012292,38.142658
terror,72.356612,34.80177
terror,13.078766,11.821249
terror,13.08017,11.825293
terror,13.630358,10.891553
terror,35.336322,32.175531
terror,90.653747,25.512051
terror,43.10823,37.662446
terror,42.491834,37.418748
terror,41.213948,37.070021
terror,66.906472,32.102964
terror,45.595628,3.385154
terror,69.608339,36.991237
terror,28.992634,41.052494
terror,31.504178,30.576491
terror,31.504066,30.576538
terror,24.86045,13.513342
terror,72.439545,34.805673
terror,18.350367,30.629411
terror,18.350367,30.629411
terror,13.189736,32.881848
terror,15.092514,32.376749
terror,81.521241,19.117208
terror,69.14371,36.225089
terror,68.709536,35.943802
terror,31.467149,30.207582
terror,68.667803,34.472681
terror,68.667803,34.472681
terror,67.713573,32.678372
terror,66.912911,25.0529
terror,44.334987,33.362183
terror,44.065921,33.2917
terror,44.356901,33.247236
terror,7.244026,8.876564
terror,7.244026,8.876564
terror,7.405351,9.075609
terror,10.073992,15.142266
terror,35.115483,31.977092
terror,39.725955,39.232506
terror,71.225247,36.722866
terror,20.066988,32.11689
terror,122.105078,6.474417
terror,151.003278,-33.815129
terror,70.16133,34.199315
terror,70.827296,33.433334
terror,70.871322,37.003821
terror,61.448489,32.144217
terror,26.279048,39.263811
terror,80.721442,18.860831
terror,45.294693,2.021261
terror,29.531762,0.667375
terror,84.623057,25.252799
terror,121.350403,15.42939
terror,125.00916,7.639929
terror,66.587877,29.030361
terror,43.766922,35.324824
terror,44.422115,33.325011
terror,44.42142,33.324471
terror,33.803276,31.132093
terror,44.318988,33.354589
terror,101.450951,6.443276
terror,45.562843,4.211515
terror,35.232485,31.777663
terror,35.099826,31.532569
terror,35.21371,31.768319
terror,89.291177,25.728521
terror,81.448929,18.169466
terror,71.05869,34.5548
terror,81.882528,18.343586
terror,79.594054,27.382613
terror,64.775514,35.917833
terror,45.541022,2.8834
terror,66.043989,35.672283
terror,42.420203,38.652313
terror,-7.293947,54.998313
terror,29.371008,-3.335121
terror,29.367066,-3.380675
terror,65.362895,36.001646
terror,65.735464,37.34634
terror,65.990979,37.067481
terror,69.649753,34.856673
terror,10.093889,51.426359
terror,101.997094,6.183239
terror,92.499624,21.983139
terror,86.952395,23.673945
terror,88.408273,22.594886
terror,87.092391,23.629057
terror,87.077411,23.706069
terror,86.936746,23.661005
terror,88.421607,22.583101
terror,88.408273,22.594886
terror,88.41494,26.712845
terror,86.952395,23.673945
terror,34.981513,32.196015
terror,-76.048595,1.855076
terror,125.609547,8.261139
terror,83.412887,25.341312
terror,43.73093,13.160563
terror,44.064807,13.599707
terror,68.417397,33.545059
terror,44.373222,33.664433
terror,44.506622,33.314009
terror,45.012779,34.0364
terror,44.391856,33.251407
terror,44.70296,33.376952
terror,44.254452,33.078185
terror,44.344964,33.268436
terror,43.130522,36.342533
terror,44.380392,35.465576
terror,30.84285,29.308402
terror,43.472225,33.683205
terror,12.765904,15.411662
terror,13.158618,11.834654
terror,70.532487,32.956642
terror,44.571408,37.30012
terror,44.571408,37.30012
terror,44.571408,37.30012
terror,35.232592,31.752847
terror,80.563288,19.927524
terror,81.067186,20.101192
terror,16.588782,31.205377
terror,16.588782,31.205377
terror,16.588782,31.205377
terror,16.588767,31.205268
terror,20.066807,32.116462
terror,20.066807,32.116462
terror,20.216869,30.749794
terror,125.117251,7.213886
terror,64.775514,35.917833
terror,69.207486,34.555349
terror,64.775514,35.917833
terror,64.775514,35.917833
terror,20.120534,32.072928
terror,30.449214,50.47205
terror,38.292165,34.570012
terror,42.283426,2.333163
terror,36.305104,33.521881
terror,70.615529,34.160309
terror,70.745995,34.707309
terror,70.472311,34.419999
terror,29.788925,8.927721
terror,35.202004,31.719308
terror,65.927645,36.221528
terror,65.7903,36.488378
terror,47.714458,30.376924
terror,44.521936,33.843044
terror,44.413493,33.546023
terror,44.421784,33.326408
terror,44.252664,33.07929
terror,44.410944,33.387524
terror,69.137258,34.488722
terror,40.514469,38.280506
terror,89.216744,24.01574
terror,76.576171,33.778175
terror,36.630728,37.025603
terror,44.282892,37.572674
terror,40.652057,38.453188
terror,44.571408,37.30012
terror,36.176262,37.213026
terror,40.225989,37.910706
terror,40.185566,37.935377
terror,64.894095,36.412544
terror,121.018533,6.055483
terror,90.425808,23.782399
terror,26.1611,15.087861
terror,68.868066,36.728591
terror,35.853264,33.815146
terror,31.646348,31.02314
terror,93.759829,24.63036
terror,66.992844,24.950082
terror,80.563288,6.077911
terror,29.450378,0.489272
terror,68.71162,35.949139
terror,68.709536,35.943802
terror,65.348845,36.205767
terror,62.215754,34.427412
terror,67.141034,24.90896
terror,120.815982,15.550052
terror,-46.652833,-23.565073
terror,44.424276,33.326701
terror,43.670458,34.633824
terror,44.328341,33.278197
terror,101.127766,6.823643
terror,45.0363,12.7796
terror,45.033359,12.800067
terror,45.033195,12.799913
terror,44.191007,15.369445
terror,44.0149,38.0476
terror,13.954071,13.88578
terror,44.571408,37.30012
terror,78.376555,17.465292
terror,93.967437,24.780654
terror,16.589121,31.205159
terror,47.970044,5.439811
terror,43.181906,9.932966
terror,69.207486,34.555349
terror,37.646285,49.658578
terror,70.621679,34.171831
terror,34.545481,46.029471
terror,1.45913,16.895393
terror,80.891785,18.120547
terror,37.582915,36.186786
terror,33.803186,31.13205
terror,18.671789,4.87491
terror,89.406814,24.031305
terror,101.139931,6.374992
terror,43.637531,13.413117
terror,17.709298,43.064954
terror,-77.096922,-11.981574
terror,44.684745,33.126476
terror,44.43469,33.223582
terror,44.268036,33.186357
terror,43.766922,35.324823
terror,43.23736,35.492627
terror,44.352032,33.054977
terror,44.380184,35.465409
terror,44.416193,33.329488
terror,45.294693,2.021261
terror,123.342894,8.582775
terror,125.351822,8.97149
terror,11.966192,11.746996
terror,11.966192,11.746996
terror,11.966192,11.746996
terror,12.781725,12.49693
terror,12.781725,12.49693
terror,12.317756,11.48354
terror,11.929102,12.89349
terror,35.232459,31.777656
terror,34.768459,31.611148
terror,34.887762,32.084041
terror,35.297955,31.777369
terror,34.950496,32.235402
terror,35.23205,31.766768
terror,125.282522,6.083364
terror,125.351822,8.97149
terror,-5.893254,54.591607
terror,16.589121,31.205159
terror,15.403613,30.57594
terror,16.921525,30.15003
terror,13.191338,32.887209
terror,42.288006,2.339047
terror,45.116717,2.142623
terror,69.207486,34.555349
terror,30.341491,46.185452
terror,36.932943,50.284234
terror,70.78821,34.263149
terror,42.4713,37.2487
terror,42.4713,37.2487
terror,42.4713,37.2487
terror,42.4713,37.2487
terror,75.713888,19.75148
terror,70.619213,33.826022
terror,64.905955,34.099578
terror,36.418128,34.260133
terror,65.135092,32.031263
terror,25.010789,61.07726
terror,35.22853,31.697836
terror,68.572411,33.26308
terror,68.41527,33.664144
terror,91.366216,25.467031
terror,120.754062,-1.394556
terror,10.608395,35.825603
terror,101.809835,6.242189
terror,101.201473,6.77452
terror,101.541857,6.682393
terror,69.207486,34.555349
terror,44.257471,33.206129
terror,44.413505,33.546267
terror,44.380393,35.465517
terror,34.781768,32.0853
terror,35.21371,31.768319
terror,35.115449,31.531104
terror,35.287922,32.610493
terror,81.659273,18.391134
terror,81.659273,18.391134
terror,126.084695,7.665968
terror,81.322044,18.030983
terror,41.202793,38.152095
terror,41.012292,38.142658
terror,43.65014,3.116367
terror,46.173253,42.56089
terror,37.083084,36.286835
terror,69.71741,34.88338
terror,44.409061,33.344984
terror,43.451986,35.266512
terror,71.572857,34.005369
terror,67.067268,24.882233
terror,67.028587,24.911098
terror,34.853196,32.321458
terror,42.976723,2.410015
terror,83.437675,27.506512
terror,68.868066,36.728591
terror,31.270811,30.070333
terror,29.366685,-3.381142
terror,36.490815,35.429415
terror,45.033441,12.799744
terror,45.033432,12.80003
terror,62.028658,32.48161
terror,62.028083,32.479962
terror,62.124857,32.376434
terror,69.657758,34.855505
terror,69.649461,34.855299
terror,13.191338,32.887209
terror,-4.933291,11.389358
terror,69.172322,34.513446
terror,44.290618,33.297475
terror,44.276324,33.341954
terror,44.583139,33.100298
terror,44.580196,33.774555
terror,44.632832,33.749748
terror,44.632832,33.749748
terror,44.560383,33.770633
terror,44.633537,33.749951
terror,41.094766,34.368731
terror,124.676876,7.054944
terror,124.676876,7.054944
terror,126.08153,7.674885
terror,81.318646,18.245703
terror,81.659273,18.391134
terror,40.357421,38.233626
terror,41.012292,38.142658
terror,5.898714,4.867777
terror,-7.279676,55.009698
terror,35.098967,31.581619
terror,35.201995,31.719209
terror,35.312956,32.508814
terror,37.816962,47.172181
terror,68.950979,33.969093
terror,30.726051,46.481897
terror,84.475014,27.106337
terror,72.161549,34.287036
terror,62.530747,26.10232
terror,30.914504,29.935959
terror,35.033363,31.069419
terror,35.287922,32.610493
terror,35.115625,31.529326
terror,35.232459,31.777656
terror,35.234386,31.813873
terror,62.614227,34.277822
terror,29.366685,-3.381142
terror,28.566689,3.616133
terror,73.450821,30.80905
terror,,
terror,71.127397,34.91093
terror,121.198171,13.736502
terror,,
terror,-4.184756,14.489789
terror,32.845471,39.933369
terror,44.422851,33.324316
terror,43.864762,33.164345
terror,45.375587,35.564075
terror,43.490999,34.901363
terror,44.413457,33.54631
terror,44.391857,33.251412
terror,41.919647,32.559761
terror,14.317183,13.533583
terror,14.317092,13.533677
terror,70.472311,34.419999
terror,70.472311,34.419999
terror,80.809047,18.569995
terror,40.240219,37.91033
terror,35.038816,30.829562
terror,8.8967,9.588511
terror,44.512703,2.71603
terror,16.589121,31.205159
terror,37.753085,48.062169
terror,63.29266,35.037651
terror,63.29266,35.037651
terror,37.496639,47.60084
terror,69.098514,34.2148
terror,44.432438,33.411443
terror,44.422597,33.324316
terror,43.783602,33.318331
terror,43.783602,33.318331
terror,43.783602,33.318331
terror,69.937167,33.333847
terror,71.345242,34.738827
terror,31.482634,30.588551
terror,31.482826,30.588468
terror,35.230467,31.781677
terror,101.655121,6.223017
terror,71.734423,34.08686
terror,69.319399,33.150742
terror,68.721463,25.457044
terror,73.985024,31.716662
terror,35.411512,7.203306
terror,7.671558,51.301152
terror,35.115625,31.529326
terror,45.904291,43.143468
terror,69.207486,34.555349
terror,44.299908,33.272642
terror,44.328431,33.278104
