terrorism,longitude,latitude
terrorism,101.529756,6.596047
terrorism,71.561111,33.923611
terrorism,13.15,11.833333
terrorism,101.797961,6.190088
terrorism,45.349712,2.036039
terrorism,65.700272,31.61088
terrorism,,
terrorism,36.3064,33.5111
terrorism,36.3064,33.5111
terrorism,45.349712,2.036039
terrorism,45.349712,2.036039
terrorism,81.892418,18.364195
terrorism,44.422,33.325
terrorism,44.433333,32.483333
terrorism,93.948303,24.806291
terrorism,-7.999956,12.650052
terrorism,86.220238,24.92326
terrorism,49.127281,14.5435
terrorism,82.712333,18.813487
terrorism,66.398056,31.008056
terrorism,45.349712,2.036039
terrorism,71.338644,35.409873
terrorism,64.360291,31.5832
terrorism,90.224466,25.567937
terrorism,44.85055,13.148959
terrorism,70.371291,33.986008
terrorism,13.15,11.833333
terrorism,122.7883,8.110727
terrorism,45.35,2.033333
terrorism,7.483172,9.066917
terrorism,44.981111,12.86
terrorism,45.573221,13.981277
terrorism,121.009043,6.047225
terrorism,64.360291,31.5832
terrorism,44.014629,13.56966
terrorism,70.097949,34.978559
terrorism,14.02,11.661944
terrorism,14.02,11.661944
terrorism,63.675056,35.879164
terrorism,43.65,3.116667
terrorism,69.171703,34.528455
terrorism,69.031454,34.002056
terrorism,69.171703,34.528455
terrorism,69.192392,34.014552
terrorism,80.321311,28.837201
terrorism,68.295174,34.216354
terrorism,44.422289,33.324758
terrorism,42.236244,3.503923
terrorism,13.15,11.833333
terrorism,125.481,12.038
terrorism,81.662323,18.390961
terrorism,70.5,34.2
terrorism,70.913611,34.996389
terrorism,13.15,11.833333
terrorism,63.297505,33.820882
terrorism,80.588744,19.715202
terrorism,44.85055,13.148959
terrorism,97.886393,25.375313
terrorism,65.700272,31.61088
terrorism,69.031454,33.435888
terrorism,90.412106,23.811388
terrorism,90.474846,26.54257
terrorism,101.6175,6.701389
terrorism,69.478454,36.669801
terrorism,45.349712,2.036039
terrorism,69.788263,33.539911
terrorism,40.230629,37.917104
terrorism,68.763192,33.125658
terrorism,69.126826,32.861513
terrorism,66.906944,32.106111
terrorism,65.752,36.665
terrorism,68.647247,32.937172
terrorism,87.182658,26.627103
terrorism,44.207456,15.352029
terrorism,64.905955,34.099578
terrorism,69.171703,34.528455
terrorism,13.15,11.833333
terrorism,8.516667,12
terrorism,74.56357,16.854884
terrorism,-74.075833,4.598055
terrorism,62.262663,32.495328
terrorism,81.6667,19.6
terrorism,80.477669,20.329769
terrorism,83.50702,19.357915
terrorism,78.344397,17.4721
terrorism,13.15,11.833333
terrorism,71.112222,34.894722
terrorism,45.207353,2.08362
terrorism,65.285708,34.51495
terrorism,93.948197,24.806299
terrorism,44.391023,33.354802
terrorism,91.873302,23.040799
terrorism,71.651019,34.119318
terrorism,44.591164,43.508421
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,84.270018,20.237556
terrorism,67.624498,32.740789
terrorism,71.406188,35.002193
terrorism,86.540267,25.197613
terrorism,44.207456,15.352029
terrorism,11.06997,11.70896
terrorism,82.862716,20.75041
terrorism,82.862716,20.75041
terrorism,82.862716,20.75041
terrorism,62.116668,32.374201
terrorism,71.528625,35.225369
terrorism,12.11569,11.675909
terrorism,64.776314,35.92017
terrorism,70.407486,34.328977
terrorism,65.075012,36.845324
terrorism,67.189449,34.90733
terrorism,42.420203,38.652313
terrorism,65.75126,34.558666
terrorism,43.311501,33.431832
terrorism,45.004663,12.786872
terrorism,71.338644,35.409873
terrorism,62.479769,32.625149
terrorism,84.428637,23.747365
terrorism,45.402299,2.254938
terrorism,74.442253,23.540541
terrorism,121.0437,14.676041
terrorism,44.207456,15.352029
terrorism,43.40889,38.48914
terrorism,66.945189,30.354275
terrorism,81.895253,18.363526
terrorism,62.115719,32.374802
terrorism,62.115719,32.374802
terrorism,8.898872,9.534481
terrorism,68.420464,33.551708
terrorism,67.049304,24.880323
terrorism,101.263056,6.265556
terrorism,68.016667,36.265278
terrorism,62.136421,33.307049
terrorism,68.745622,36.177989
terrorism,45.334598,2.03153
terrorism,68.860882,36.725046
terrorism,70.741173,35.120201
terrorism,36.3064,33.5111
terrorism,46.833056,14.536389
terrorism,44.836514,14.41187
terrorism,71.611447,36.727742
terrorism,44.460652,33.389934
terrorism,44.39098,35.46883
terrorism,67.018137,30.209304
terrorism,101.423698,6.479451
terrorism,101.517642,6.394829
terrorism,68.579345,34.107063
terrorism,7.715956,11.08192
terrorism,44.433333,33.3
terrorism,85.924789,26.73267
terrorism,45.329901,2.024264
terrorism,29.687597,0.050659
terrorism,67.679718,35.329753
terrorism,13.15,11.833333
terrorism,13.15,11.833333
terrorism,43.493056,34.929167
terrorism,39.547707,39.105473
terrorism,70.097949,34.809055
terrorism,69.516667,36.716667
terrorism,32.532241,15.550101
terrorism,44.207456,15.352029
terrorism,71.298999,37.769393
terrorism,36.154722,36.941277
terrorism,42.020709,38.576708
terrorism,44.412808,33.54604
terrorism,40.943147,38.446138
terrorism,44.983246,12.783264
terrorism,62.115869,32.374815
terrorism,13.187507,32.876174
terrorism,13.187507,32.876174
terrorism,69.224272,33.598115
terrorism,45.033333,12.8
terrorism,44.207778,12.714722
terrorism,11.04634,12.87324
terrorism,68.338333,33.395833
terrorism,81.540833,22.356111
terrorism,101.424167,6.478333
terrorism,44.207456,15.352029
terrorism,-76.616667,2.449931
terrorism,64.099996,26.966658
terrorism,64.306967,31.387285
terrorism,43.744984,37.445932
terrorism,69.649444,34.855556
terrorism,65.116963,36.949911
terrorism,13.15,11.833333
terrorism,44.63922,34.885611
terrorism,11.96603,11.74886
terrorism,11.96603,11.74886
terrorism,11.96603,11.74886
terrorism,11.96603,11.74886
terrorism,101.651667,6.516944
terrorism,-74.76919,2.112932
terrorism,44.007872,35.290356
terrorism,44.633333,33.75
terrorism,44.63922,34.885611
terrorism,74.555116,34.16047
terrorism,44.207456,15.352029
terrorism,93.948197,24.806299
terrorism,20.066667,32.116667
terrorism,45.35,2.033333
terrorism,93.908987,24.825067
terrorism,13.684167,11.518889
terrorism,70.378611,34.291389
terrorism,39.428859,39.421437
terrorism,71.55806,33.794433
terrorism,82.301773,19.689292
terrorism,-7.308575,54.996612
terrorism,45.35,2.033333
terrorism,44.207456,15.352029
terrorism,69.514916,35.313029
terrorism,48.483724,15.840861
terrorism,62.732388,32.689845
terrorism,43.220881,35.992499
terrorism,43.65,3.116667
terrorism,42.548778,-0.360278
terrorism,44.207456,15.352029
terrorism,37.159279,36.215549
terrorism,37.159279,36.215549
terrorism,94.02853,25.068294
terrorism,39.744507,-3.949789
terrorism,30.981764,-29.740055
terrorism,64.360291,31.5832
terrorism,36.366667,33.566667
terrorism,36.366667,33.566667
terrorism,8.516667,12
terrorism,73.060547,33.718151
terrorism,45.35,2.033333
terrorism,67.040911,31.573838
terrorism,68.518079,34.949091
terrorism,13.15,11.833333
terrorism,70.447778,34.434167
terrorism,63.675056,35.879164
terrorism,45.116717,2.142623
terrorism,44.207456,15.352029
terrorism,74.340683,31.54505
terrorism,11.06997,11.70896
terrorism,13.71832,43.162818
terrorism,63.86245,33.146563
terrorism,44.247902,14.719534
terrorism,81.895253,18.363526
terrorism,13.15,11.833333
terrorism,9.845172,10.30982
terrorism,42.469761,37.51873
terrorism,65.456374,32.623813
terrorism,13.15,11.833333
terrorism,45.349712,2.036039
terrorism,69.149945,29.033559
terrorism,67.060303,34.047489
terrorism,61.543044,32.29097
terrorism,119.416667,-5.133333
terrorism,45.033333,12.8
terrorism,13.15,11.833333
terrorism,13.15,11.833333
terrorism,61.86,30.96
terrorism,101.880278,6.085278
terrorism,101.693333,6.098333
terrorism,8.516667,12
terrorism,80.540807,20.492954
terrorism,34.787765,32.075011
terrorism,19.378321,5.886779
terrorism,23.772547,38.012073
terrorism,71.127398,34.910931
terrorism,14.472273,12.282902
terrorism,14.472273,12.282902
terrorism,90.222955,25.571117
terrorism,14.206506,12.371002
terrorism,14.185827,12.342068
terrorism,14.185827,12.342068
terrorism,90.417231,23.732972
terrorism,125.067,12.05
terrorism,44.692946,1.704184
terrorism,36.3064,33.5111
terrorism,45.35,2.033333
terrorism,69.171703,34.528455
terrorism,23.72931,37.983715
terrorism,13.026333,11.62572
terrorism,-5.933659,54.598202
terrorism,49.127281,14.5435
terrorism,40.315028,0.109684
terrorism,101.841667,6.201667
terrorism,71.5448,34.004274
terrorism,13.21649,9.988127
terrorism,13.21649,9.988127
terrorism,13.21649,9.988127
terrorism,49.127281,14.5435
terrorism,44.433642,32.483321
terrorism,44.633333,33.75
terrorism,44.25529,33.281965
terrorism,12.624779,9.824977
terrorism,70.983333,35.183333
terrorism,20.072846,32.114596
terrorism,70.992731,35.19236
terrorism,66.398042,31.008066
terrorism,74.433482,34.358352
terrorism,94.294342,24.253988
terrorism,43.783123,33.349965
terrorism,69.171703,34.528455
terrorism,65.075012,36.845324
terrorism,11.167892,10.287221
terrorism,66.966909,24.950044
terrorism,44.422,33.325
terrorism,-77.004032,2.229662
terrorism,84.577897,23.420959
terrorism,90.201657,26.046167
terrorism,12.809265,12.122579
terrorism,45.33366,2.045137
terrorism,82.31917,18.472689
terrorism,90.772892,25.907054
terrorism,70.814168,34.228038
terrorism,38.278671,34.547951
terrorism,68.798782,36.76519
terrorism,69.569211,34.77553
terrorism,69.338842,33.770778
terrorism,12.76046,11.15782
terrorism,44.692946,1.704184
terrorism,82.554606,20.542442
terrorism,82.554606,20.542442
terrorism,72.044411,34.198181
terrorism,42.448742,36.377344
terrorism,101.309074,6.69309
terrorism,101.309074,6.69309
terrorism,71.54483,34.004324
terrorism,36.3064,33.5111
terrorism,101.139088,6.686475
terrorism,92.484664,23.700589
terrorism,44.633333,33.75
terrorism,69.17004,34.537917
terrorism,70.447778,34.434167
terrorism,44.87801,13.054929
terrorism,69.171548,34.534053
terrorism,18.721297,8.226567
terrorism,90.394509,23.749581
terrorism,13.15,11.833333
terrorism,69.171703,34.528455
terrorism,66.998333,30.159444
terrorism,22.944616,40.639349
terrorism,22.944616,40.639349
terrorism,45.31,2.019444
terrorism,64.762073,32.384745
terrorism,44.422,33.325
terrorism,44.422,33.325
terrorism,44.422,33.325
terrorism,44.422,33.325
terrorism,101.501602,6.175372
terrorism,36.3064,33.5111
terrorism,36.3064,33.5111
terrorism,36.3064,33.5111
terrorism,45.35,2.033333
terrorism,71.54483,34.004299
terrorism,32.858521,39.933971
terrorism,44.396927,33.380328
terrorism,44.002277,13.967553
terrorism,45.323333,2.049722
terrorism,69.525497,36.305719
terrorism,101.348779,6.865889
terrorism,101.445272,6.626886
terrorism,101.502075,6.384576
terrorism,69.202352,34.524449
terrorism,86.296866,26.795856
terrorism,85.148212,27.887452
terrorism,124.724,7.491
terrorism,85.924789,26.73267
terrorism,44.775642,13.804983
terrorism,91.909924,23.846698
terrorism,81.895253,18.363526
terrorism,84.6833,23.4333
terrorism,62.115719,32.374802
terrorism,86.296866,26.795856
terrorism,2.937574,36.053486
terrorism,101.206944,6.226111
terrorism,13.578889,10.801944
terrorism,85.33,23.35
terrorism,84.541669,23.04917
terrorism,65.416667,28.583333
terrorism,10.219444,45.541188
terrorism,86.175176,24.950248
terrorism,86.175176,24.950248
terrorism,45.336403,2.042338
terrorism,90.914512,25.461952
terrorism,69.872003,33.306429
terrorism,125.103207,8.818752
terrorism,44.356585,32.985052
terrorism,44.366541,33.05486
terrorism,43.874531,34.194765
terrorism,83.241677,21.425586
terrorism,63.059063,26.004339
terrorism,64.412985,28.884512
terrorism,64.777343,35.946883
terrorism,67.872307,29.546729
terrorism,93.949504,24.807149
terrorism,45.573078,13.984128
terrorism,64.564087,31.823601
terrorism,81.969846,18.606524
terrorism,13.15,11.833333
terrorism,78.162915,12.117397
terrorism,78.488639,12.103849
terrorism,65.700272,31.61088
terrorism,122.101944,6.645556
terrorism,81.94931,18.401443
terrorism,13.684167,11.518889
terrorism,69.702709,34.842267
terrorism,36.566705,36.267624
terrorism,36.566705,36.267624
terrorism,67.028061,24.893379
terrorism,70.902557,35.377854
terrorism,124.883056,7.608056
terrorism,64.114227,31.517771
terrorism,45.350132,2.041995
terrorism,45.066353,43.316942
terrorism,68.709326,35.948134
terrorism,47.512629,42.966631
terrorism,47.512629,42.966631
terrorism,122.10514,6.497216
terrorism,68.420828,33.550623
terrorism,42.4475,-0.389333
terrorism,67.189449,32.191878
terrorism,69.549264,35.31711
terrorism,13.149997,11.833342
terrorism,13.187573,12.125608
terrorism,71.055748,33.533859
terrorism,23.726376,37.966946
terrorism,23.728659,37.979589
terrorism,23.758657,37.981161
terrorism,5.413843,13.11151
terrorism,44.031816,1.116195
terrorism,-73.513029,-13.002668
terrorism,45.305443,2.055287
terrorism,90.36542,23.822349
terrorism,44.230936,15.352029
terrorism,66.906543,32.105967
terrorism,69.176724,34.527663
terrorism,45.33688,2.041065
terrorism,43.783333,33.35
terrorism,43.134184,36.341758
terrorism,67.035899,24.934856
terrorism,83.634843,27.825252
terrorism,69.179387,34.524
terrorism,67.04484,24.866506
terrorism,101.738648,6.128536
terrorism,125.852918,8.187962
terrorism,94.028678,25.276394
terrorism,49.127281,14.5435
terrorism,24.412866,40.937607
terrorism,65.90363,32.666404
terrorism,62.462339,31.634676
terrorism,62.58844,34.484219
terrorism,,
terrorism,69.345278,33.693056
terrorism,64.963348,32.045642
terrorism,0.991194,20.258191
terrorism,125.853,8.187
terrorism,67.065821,24.901724
terrorism,85.815343,22.616173
terrorism,85.520024,22.462537
terrorism,68.847513,27.705415
terrorism,45.338473,2.034232
terrorism,45.029499,12.798243
terrorism,68.016667,36.265278
terrorism,44.629712,34.887832
terrorism,81.053303,19.974869
terrorism,94.02804,25.006355
terrorism,44.560995,14.213233
terrorism,68.860336,36.72657
terrorism,65.872822,32.626075
terrorism,45.452757,14.370834
terrorism,45.294693,2.021261
terrorism,45.340469,2.032623
terrorism,124.244213,7.2099
terrorism,45.340665,2.036071
terrorism,33.803161,31.132608
terrorism,67.762237,32.936397
terrorism,93.880803,24.966575
terrorism,93.941691,24.797836
terrorism,67.762237,32.936397
terrorism,68.420464,33.551708
terrorism,67.761598,33.498229
terrorism,69.383108,33.706199
terrorism,36.353368,34.197004
terrorism,123.294444,7.693611
terrorism,90.269415,26.398022
terrorism,43.744855,3.523145
terrorism,68.619018,35.268047
terrorism,85.355331,24.047091
terrorism,68.76332,33.639204
terrorism,45.035335,12.801423
terrorism,123.500619,13.092207
terrorism,62.115719,32.374802
terrorism,101.866362,6.334494
terrorism,44.207456,15.352029
terrorism,61.542324,35.133421
terrorism,36.7412,35.13465
terrorism,70.574089,34.035533
terrorism,44.759403,43.401056
terrorism,69.176681,37.037092
terrorism,44.85055,13.148959
terrorism,44.692946,1.704184
terrorism,23.798644,38.002632
terrorism,44.7716,1.71594
terrorism,31.235712,30.04442
terrorism,48.483724,15.840861
terrorism,81.521931,19.122463
terrorism,44.206817,15.351073
terrorism,68.625049,33.898138
terrorism,68.840275,34.367244
terrorism,44.92626,12.839778
terrorism,67.116795,36.705311
terrorism,45.35106,2.058742
terrorism,81.953482,18.352486
terrorism,44.39098,35.46883
terrorism,42.548747,-0.358169
terrorism,122.079027,6.921442
terrorism,85.56671,26.866687
terrorism,44.422,33.325
terrorism,101.253891,6.888254
terrorism,69.171703,34.528455
terrorism,68.860531,36.733657
terrorism,44.422,33.325
terrorism,7.876325,8.841312
terrorism,64.248047,35.869021
terrorism,87.236948,26.316231
terrorism,123.638614,13.165868
terrorism,68.860531,36.733657
terrorism,41.9875,34.372222
terrorism,43.767614,35.327451
terrorism,69.633643,33.467209
terrorism,23.814765,38.076937
terrorism,14.21183,12.370973
terrorism,71.544288,34.00372
terrorism,61.047136,34.09293
terrorism,44.009167,36.191111
terrorism,125.376114,7.149403
terrorism,71.152596,34.875369
terrorism,64.248209,31.277089
terrorism,12.76046,11.15782
terrorism,-8.128394,42.326524
terrorism,13.187507,32.876174
terrorism,49.127281,14.5435
terrorism,69.0225,33.995278
terrorism,70.458899,31.928599
terrorism,84.086728,24.830603
terrorism,49.37225,14.76857
terrorism,62.119217,32.398516
terrorism,69.881179,34.284453
terrorism,29.464928,0.493291
terrorism,44.207456,15.352029
terrorism,83.583695,19.1774
terrorism,6.32686,4.77408
terrorism,68.420464,33.551708
terrorism,63.340243,34.878511
terrorism,124.057775,12.60775
terrorism,-7.308575,54.996612
terrorism,-5.93012,54.597285
terrorism,45.032651,12.810493
terrorism,65.702995,31.613627
terrorism,42.548778,-0.360278
terrorism,101.296943,6.244605
terrorism,70.378611,34.291389
terrorism,61.496181,31.03845
terrorism,36.566071,32.706268
terrorism,69.919029,33.337747
terrorism,69.171188,34.526359
terrorism,49.183018,11.279595
terrorism,67.767124,32.812872
terrorism,68.763628,36.33187
terrorism,81.331329,18.773716
terrorism,44.166667,13.966667
terrorism,80.987427,19.913683
terrorism,81.30418,18.850754
terrorism,63.466667,25.266667
terrorism,81.242411,19.723535
terrorism,48.484338,8.399055
terrorism,81.052495,19.680193
terrorism,87.311923,23.520444
terrorism,81.460083,20.261553
terrorism,81.35,18.9
terrorism,80.99712,19.964072
terrorism,81.659273,18.391134
terrorism,20.087809,32.102544
terrorism,90.782949,25.983635
terrorism,121.868245,6.545666
terrorism,31.334148,30.061988
terrorism,94.371343,25.097492
terrorism,121.100121,6.066456
terrorism,43.68557,34.604328
terrorism,81.647344,28.926186
terrorism,90.218384,25.570455
terrorism,71.488758,34.575482
terrorism,45.35,2.033333
terrorism,1.516667,16.533333
terrorism,66.145506,32.918791
terrorism,45.35,2.03333
terrorism,63.466667,25.266667
terrorism,45.346361,2.037026
terrorism,36.3064,33.5111
terrorism,44.206817,15.352397
terrorism,-76.066616,2.550217
terrorism,44.033333,13.566667
terrorism,44.472444,33.314773
terrorism,70.14558,34.689769
terrorism,42.548778,-0.360278
terrorism,43.65,3.116667
terrorism,43.65,3.116667
terrorism,43.65,3.116667
terrorism,43.65,3.116667
terrorism,91.864612,24.359391
terrorism,63.060556,26.004167
terrorism,88.266611,24.58635
terrorism,91.23373,22.991895
terrorism,121.971575,6.703907
terrorism,71.083982,34.129857
terrorism,101.604401,6.64416
terrorism,62.028239,32.480918
terrorism,45.321479,2.049672
terrorism,68.317731,33.387159
terrorism,83.184964,19.041302
terrorism,34.497675,31.47268
terrorism,44.759748,13.843289
terrorism,81.953482,18.352486
terrorism,42.548778,-0.360278
terrorism,49.365315,16.930414
terrorism,45.35,2.033333
terrorism,45.301684,2.055347
terrorism,44.224118,15.295477
terrorism,47.430833,6.769722
terrorism,43.783581,33.354334
terrorism,45.001367,12.78439
terrorism,45.351006,2.058538
terrorism,69.934051,33.561423
terrorism,45.35,2.033333
terrorism,-99.132477,19.432941
terrorism,34.153195,29.310183
terrorism,45.310007,2.042331
terrorism,13.688376,11.089722
terrorism,121.098672,16.771234
terrorism,83.253644,18.935039
terrorism,45.524167,16.597222
terrorism,16.587419,31.20475
terrorism,71.58049,34.014975
terrorism,71.58049,34.014975
terrorism,72.469199,34.119817
terrorism,43.13,36.34
terrorism,43.164915,36.334978
terrorism,44.83844,14.411904
terrorism,123.040833,10.1675
terrorism,90.652998,25.213493
terrorism,31.000376,30.786509
terrorism,42.547203,-0.360487
terrorism,5.447689,43.529873
terrorism,62.813123,33.265051
terrorism,18.583333,4.366667
terrorism,85.909885,24.190713
terrorism,71.464072,30.225161
terrorism,122.167579,6.893792
terrorism,122.076848,6.908272
terrorism,93.942375,24.799806
terrorism,31.197653,30.009132
terrorism,125.95542,8.072742
terrorism,79.820083,11.93857
terrorism,44.424112,33.372506
terrorism,70.448185,34.43254
terrorism,90.376661,25.225131
terrorism,43.908889,33.399722
terrorism,-73.35,8.233333
terrorism,45.335674,2.038141
terrorism,44.352032,33.054977
terrorism,45.3237,2.04371
terrorism,101.122863,6.462693
terrorism,44.204124,15.359018
terrorism,68.783957,33.178378
terrorism,45.325416,2.044739
terrorism,90.566519,25.215735
terrorism,62.362505,26.098336
terrorism,62.362505,26.098336
terrorism,79.609217,21.201097
terrorism,45.330223,2.049587
terrorism,93.947761,24.823529
terrorism,101.263372,6.266288
terrorism,22.639343,32.764884
terrorism,22.639343,32.764884
terrorism,22.639343,32.764884
terrorism,22.639343,32.764884
terrorism,45.310852,2.026555
terrorism,46.834175,14.536231
terrorism,121.099724,6.067685
terrorism,13.152668,11.837615
terrorism,65.230796,26.458388
terrorism,43.129953,36.339869
terrorism,61.222579,32.141897
terrorism,63.939571,31.353637
terrorism,83.241493,17.695381
terrorism,34.104599,44.951679
terrorism,125.092564,7.389535
terrorism,43.379158,37.331178
terrorism,101.414348,6.487076
terrorism,125.205552,6.790861
terrorism,73.093458,33.728986
terrorism,124.913323,7.064122
terrorism,43.891551,34.198067
terrorism,24.833446,14.13335
terrorism,45.271226,2.080924
terrorism,42.548484,-0.359923
terrorism,44.197578,15.369216
terrorism,70.44826,34.434308
terrorism,70.479266,34.459631
terrorism,45.351039,2.058761
terrorism,43.684133,34.601446
terrorism,75.043033,33.851843
terrorism,7.520526,6.447739
terrorism,13.741359,11.167602
terrorism,45.294693,2.02126
terrorism,78.146361,9.928878
terrorism,43.651009,3.116933
terrorism,8.700625,7.990516
terrorism,65.681939,31.616656
terrorism,70.461111,34.116944
terrorism,48.775742,15.986928
terrorism,45.57115,3.856237
terrorism,45.30408,2.042886
terrorism,62.185609,34.468208
terrorism,85.739491,25.563769
terrorism,45.774124,14.19209
terrorism,123.780237,12.420577
terrorism,65.4725,31.986111
terrorism,,
terrorism,85.325553,22.864679
terrorism,123.989566,12.974122
terrorism,69.127137,34.446187
terrorism,43.5975,15.695
terrorism,44.40459,33.310127
terrorism,8.797564,8.145827
terrorism,42.549134,-0.349432
terrorism,121.943056,17.0825
terrorism,69.165374,34.533149
terrorism,7.48143,9.066043
terrorism,70.152886,34.703681
terrorism,101.263501,6.267573
terrorism,69.166497,34.533591
terrorism,81.589706,21.913018
terrorism,125.55897,7.661141
terrorism,65.316944,34.835556
terrorism,68.944722,33.969167
terrorism,68.88525,33.953627
terrorism,69.098546,34.214774
terrorism,68.810885,36.630605
terrorism,63.769538,35.167134
terrorism,71.229475,35.117696
terrorism,66.323611,31.803333
terrorism,64.11665,31.516669
terrorism,68.653333,33.474722
terrorism,68.653333,33.474722
terrorism,68.653333,33.474722
terrorism,68.101979,33.193614
terrorism,61.739385,35.153188
terrorism,62.26981,33.30986
terrorism,69.234113,35.118338
terrorism,67.633683,35.319246
terrorism,64.864419,36.238384
terrorism,69.917015,33.333046
terrorism,66.798611,32.090556
terrorism,70.447778,34.434167
terrorism,70.447778,34.434167
terrorism,66.552436,35.825457
terrorism,68.71552,35.945564
terrorism,67.9825,33.125278
terrorism,67.9825,33.125278
terrorism,69.167998,36.516851
terrorism,39.315353,48.56162
terrorism,69.657587,32.051614
terrorism,37.163711,36.211908
terrorism,45.319183,2.050273
terrorism,45.287679,2.021097
terrorism,65.959854,31.319702
terrorism,84.229462,24.614972
terrorism,86.300157,24.737557
terrorism,86.300157,24.737557
terrorism,85.007135,24.502494
terrorism,94.213225,24.941559
terrorism,84.288423,19.327907
terrorism,70.359619,34.276766
terrorism,81.214681,19.493661
terrorism,81.554154,18.505819
terrorism,81.121549,18.704361
terrorism,81.259966,18.632839
terrorism,81.555435,18.505515
terrorism,81.215251,19.736855
terrorism,81.545622,19.377949
terrorism,81.510226,19.540907
terrorism,82.22333,18.543809
terrorism,81.426211,19.601869
terrorism,81.426211,19.601869
terrorism,81.426211,19.601869
terrorism,84.130057,23.707844
terrorism,84.130057,23.707844
terrorism,84.130057,23.707844
terrorism,84.855037,24.203574
terrorism,84.855037,24.203574
terrorism,23.735087,37.978278
terrorism,81.809876,18.727272
terrorism,82.032109,18.33786
terrorism,80.816788,18.755249
terrorism,93.987893,24.820673
terrorism,37.6053,48.8532
terrorism,37.6053,48.8532
terrorism,37.997945,48.598728
terrorism,42.545209,-0.356708
terrorism,85.504655,24.875427
terrorism,125.647183,5.914707
terrorism,37.966642,48.045988
terrorism,38.199919,48.216721
terrorism,18.56763,-33.981557
terrorism,38.139396,48.043204
terrorism,38.254262,48.146396
terrorism,38.366667,48.15
terrorism,42.544386,-0.358744
terrorism,45.57712,13.988891
terrorism,93.828897,24.764287
terrorism,37.627472,48.705545
terrorism,38.63341,48.017535
terrorism,45.120014,2.142931
terrorism,86.684999,24.452723
terrorism,85.519466,22.355911
terrorism,86.06928,23.789137
terrorism,46.4,16.083333
terrorism,38.031414,48.307958
terrorism,86.394709,22.613471
terrorism,87.590542,23.729505
terrorism,37.6053,48.8532
terrorism,10.013577,11.405733
terrorism,10.013577,11.405733
terrorism,69.218333,34.488333
terrorism,44.206111,15.353881
terrorism,45.338831,2.033416
terrorism,69.098546,34.214774
terrorism,75.113806,33.934314
terrorism,75.113806,33.934309
terrorism,74.927946,33.879987
terrorism,121.996975,18.261509
terrorism,-70.12505,-15.484792
terrorism,45.271835,2.027707
terrorism,44.446592,35.1431
terrorism,37.605518,48.852889
terrorism,37.6053,48.8532
terrorism,44.198837,15.331514
terrorism,87.467394,24.238543
terrorism,90.486972,25.430621
terrorism,44.191143,15.369314
terrorism,37.58435,48.738967
terrorism,38.031414,48.307958
terrorism,43.138007,36.324471
terrorism,44.629481,34.883414
terrorism,44.347288,33.314367
terrorism,44.345869,35.414789
terrorism,64.588843,35.351443
terrorism,36.268193,49.97578
terrorism,70.296318,34.095659
terrorism,37.716617,48.533777
terrorism,43.656213,34.660176
terrorism,38.520406,48.630843
terrorism,37.73693,48.521336
terrorism,39.307815,48.574041
terrorism,43.49316,34.9296
terrorism,43.274964,33.421745
terrorism,38.033278,48.308364
terrorism,38.798025,48.47805
terrorism,80.151445,17.247253
terrorism,45.498185,14.324062
terrorism,13.150967,32.808412
terrorism,38.65,48.566667
terrorism,49.124558,14.539868
terrorism,45.353112,2.042909
terrorism,45.340453,2.03261
terrorism,69.176345,36.281901
terrorism,64.249564,35.61831
terrorism,81.246483,19.116238
terrorism,37.339167,48.201111
terrorism,63.410698,32.156589
terrorism,85.354835,25.67921
terrorism,74.549258,34.181429
terrorism,82.6667,18.0833
terrorism,74.533236,34.189123
terrorism,75.108563,33.729618
terrorism,46.915799,14.060864
terrorism,44.53,1.79
terrorism,124.441667,6.864722
terrorism,45.032651,12.810493
terrorism,102.003296,6.247924
terrorism,70.442715,34.435863
terrorism,44.4232,33.29867
terrorism,41.855167,3.935715
terrorism,69.22,35.100278
terrorism,1.408313,18.438613
terrorism,65.25737,34.108772
terrorism,13.150967,32.808412
terrorism,125.863427,7.361263
terrorism,67.966667,32.983333
terrorism,45.402748,2.085509
terrorism,45.395388,2.074612
terrorism,45.340453,2.03261
terrorism,91.425768,22.972635
terrorism,41.0075,0.409722
terrorism,44.842222,14.415833
terrorism,64.920971,34.091558
terrorism,69.8342,34.300959
terrorism,36.107512,32.618035
terrorism,69.15635,34.533466
terrorism,-2.414323,51.541589
terrorism,85.37773,24.002087
terrorism,12.02899,11.203163
terrorism,45.353112,2.042909
terrorism,48.793471,15.94697
terrorism,48.793471,15.94697
terrorism,22.98,13.48
terrorism,39.003056,48.973056
terrorism,39.002888,48.973332
terrorism,69.16646,34.533166
terrorism,12.033331,11.202111
terrorism,12.033331,11.202111
terrorism,13.149527,32.80821
terrorism,8.833522,35.166361
terrorism,13.150967,32.808412
terrorism,123.283611,7.81571
terrorism,12.031727,11.20161
terrorism,125.765421,7.580853
terrorism,40.018504,38.419527
terrorism,66.190545,36.903154
terrorism,49.133252,14.533328
terrorism,79.994796,20.184871
